Name,GID,Source,Xa4,xa5,Xa7,xa13,Xa21,Pita,Pi9,Pi54,Pi35(t)
IR 99081-B-B-B-120,4391377,IRRI,,,,,,,,,
IR 105469:72-18-2-25,4394454,IRRI,,,,,,,,,
IR 99081-B-B-B-48,4391305,IRRI,,,,,,,,,
IR 103352-B-B-303,4392861,IRRI,,,,,,,,,
YR 29630-48-IR 1,4253924,IRRI,,,,,,,,,
IR 103352-B-B-233,4392791,IRRI,,,,,,,,,
YR 29630-35-IR 1,4253885,IRRI,,,,,,,,,
IR 100008-38-B,4216332,IRRI,,,,,,,,,
IR 99085-B-B-2,4215604,IRRI,,,,,,,,,
IR 93336:10-B-18-15-B-B-B-13,4217149,IRRI,,,,,,,,,
IR 103352-B-B-255,4392813,IRRI,,,,,,,,,
IR 98460-B-B-B-102,4390759,IRRI,,,,,,,,,
IR 99081-B-B-B-67,4391324,IRRI,,,,,,,,,
IR 106449-B-B RGA-B RGA-B RGA-386-1,300430843,IRRI,,,,,,,,,
IR 99081-B-B-B-8,4391265,IRRI,,,,,,,,,
IR 99086-B-B-92,4215794,IRRI,,,,,,,,,
IR 105469:72-18-2-20,4394449,IRRI,,,,,,,,,
IR 98464-B-B-B-69,4393469,IRRI,,,,,,,,,
IR 105463:24-3-19-43,4394144,IRRI,,,,,,,,,
IR 98464-B-B-B-14,4393414,IRRI,,,,,,,,,
IR 99082-B-B-21,4215006,IRRI,,,,,,,,,
IR 103352-B-B-262,4392820,IRRI,,,,,,,,,
IR 103352-B-B-78,4392636,IRRI,,,,,,,,,
IR 103728-B-B-B-PRN B-PRN B-PRN 161-PRN 1,4815576,IRRI,,,,,,,,,
IR 100004-63-B-3,4390145,IRRI,,,,,,,,,
IR 103352-B-B-41,4392599,IRRI,,,,,,,,,
IR 103352-B-B-293,4392851,IRRI,,,,,,,,,
IR 103352-B-B-276,4392834,IRRI,,,,,,,,,
IR 103352-B-B-155,4392713,IRRI,,,,,,,,,
IR 99064-B-B-6,4214903,IRRI,,,,,,,,,
IR 99092-B-B-98-1,4390084,IRRI,,,,,,,,,
YR 29630-97-IR 1,4254071,IRRI,,,,,,,,,
IR 99068-B-B-B-107,4390884,IRRI,,,,,,,,,
IR 100004-85-B-3,4390175,IRRI,,,,,,,,,
IR 95028:4-B-20-22-14-GBS,4039818,IRRI,,,,,,,,,
IR 99074-B-B-B-88,4391225,IRRI,,,,,,,,,
IR 100008-80-B-3,4390237,IRRI,,,,,,,,,
IR 100004-18-B,4216212,IRRI,,,,,,,,,
IR 103352-B-B-48,4392606,IRRI,,,,,,,,,
IR 99119-B-B-54,4215393,IRRI,,,,,,,,,
IR15A3587,300173130,IRRI,,,,,,,,,
IR 103352-B-B-127,4392685,IRRI,,,,,,,,,
IR 99086-B-B-58,4215760,IRRI,,,,,,,,,
IR 103728-B-B-B-PRN B-PRN B-PRN 158,4788918,IRRI,,,,,,,,,
IR 98393-B-B-5-1,4389772,IRRI,,,,,,,,,
IR 103352-B-B-209,4392767,IRRI,,,,,,,,,
IR 98416-B-B-B-11,4390548,IRRI,,,,,,,,,
IR 99064-B-B-6-2,4389797,IRRI,,,,,,,,,
IR 103352-B-B-216,4392774,IRRI,,,,,,,,,
IR 105463:24-3-19-3,4394104,IRRI,,,,,,,,,
IR 103728-B-B-B-PRN B-PRN B-PRN 128,4788888,IRRI,,,,,,,,,
DAINY::IRGC 58943-1,4231212,IRRI,,,,,,,,,
IR 99089-B-B-B-82,4392948,IRRI,,,,,,,,,
IR 105463:24-3-19-41,4394142,IRRI,,,,,,,,,
IR 100008-56-B-2,4390203,IRRI,,,,,,,,,
IR14D138,4536004,IRRI,,,,,,,,,
IR 105469:72-18-2-2,4394431,IRRI,,,,,,,,,
YR 29637-45-IR 1,4254236,IRRI,,,,,,,,,
IR 98464-B-B-B-296,4393696,IRRI,,,,,,,,,
IR 99068-B-B-B-93,4390870,IRRI,,,,,,,,,
IR 98413-B-B-8,4211789,IRRI,,,,,,,,,
IR 97290-78-3-2-2,4211740,IRRI,,,,,,,,,
IR 98464-B-B-B-141,4393541,IRRI,,,,,,,,,
IR 98464-B-B-B-239,4393639,IRRI,,,,,,,,,
IR 103352-B-B-259,4392817,IRRI,,,,,,,,,
IR 100749-89-B,4217003,IRRI,,,,,,,,,
YR 29630-96-IR 1,4254068,IRRI,,,,,,,,,
IR 103352-B-B-76,4392634,IRRI,,,,,,,,,
IR 100004-84-B,4216278,IRRI,,,,,,,,,
IR 97367-81-3,4395005,IRRI,,,,,,,,,
IR13A512,3806829,IRRI,,,,,,,,,
IR 105463:24-3-19-4,4394105,IRRI,,,,,,,,,
IR15A2795,300080438,IRRI,,,,,,,,,
IR 100723-34-B,4216748,IRRI,,,,,,,,,
IR 99070-B-B-B-91,4390988,IRRI,,,,,,,,,
IR 100723-87-B-3,4390388,IRRI,,,,,,,,,
IR 100004-28-B,4216222,IRRI,,,,,,,,,
IR 98464-B-B-B-53,4393453,IRRI,,,,,,,,,
IR 99074-B-B-B-46,4391183,IRRI,,,,,,,,,
IR 98464-B-B-B-136,4393536,IRRI,,,,,,,,,
IR 106457-B-B RGA-B RGA-483-1,300431017,IRRI,,,,,,,,,
IR 99089-B-B-B-59,4392925,IRRI,,,,,,,,,
IR 103352-B-B-15,4392573,IRRI,,,,,,,,,
IR 98413-B-B-10-2,4389703,IRRI,,,,,,,,,
IR 99085-B-B-62,4215664,IRRI,,,,,,,,,
IR 99074-B-B-B-90,4391227,IRRI,,,,,,,,,
IR14P1051,4537144,IRRI,,,,,,,,,
IR 103352-B-B-274,4392832,IRRI,,,,,,,,,
YR 29630-90-IR 1,4254050,IRRI,,,,,,,,,
IR 105463:24-3-19-39,4394140,IRRI,,,,,,,,,
IR 103352-B-B-211,4392769,IRRI,,,,,,,,,
IR 97367-31-17,4394821,IRRI,,,,,,,,,
IR 99081-B-B-B-110,4391367,IRRI,,,,,,,,,
IR 98417-B-B-1,4211875,IRRI,,,,,,,,,
IR 105462:4-2-11-3,4394339,IRRI,,,,,,,,,
IR 99085-B-B-54,4215656,IRRI,,,,,,,,,
IR 100749-62-B,4216976,IRRI,,,,,,,,,
IR08N136,2337749,IRRI,,,,,,,,,
IR 103352-B-B-140,4392698,IRRI,,,,,,,,,
IR 99084-B-B-43,4215101,IRRI,,,,,,,,,
IR 98464-B-B-B-184,4393584,IRRI,,,,,,,,,
IR 98464-B-B-B-195,4393595,IRRI,,,,,,,,,
IR 97367-81-13,4395008,IRRI,,,,,,,,,
IR 98413-B-B-6-1,4389701,IRRI,,,,,,,,,
IR 95511-57-3-3-3,4228939,IRRI,,,,,,,,,
IR 97225-147-2-1,4211760,IRRI,,,,,,,,,
IR 99081-B-B-B-109,4391366,IRRI,,,,,,,,,
IR 103352-B-B-271,4392829,IRRI,,,,,,,,,
IRRI 135,506435,IRRI,,,,,,,,,
IR 105469:81-54-7-7,4394532,IRRI,,,,,,,,,
IR 103352-B-B-190,4392748,IRRI,,,,,,,,,
IR 93339:11-B-23-16-B-B-B-11,4229282,IRRI,,,,,,,,,
IR 99082-B-B-11,4214996,IRRI,,,,,,,,,
IR 98464-B-B-B-5,4393405,IRRI,,,,,,,,,
IR 105463:24-3-19-16,4394117,IRRI,,,,,,,,,
IR 98464-B-B-B-303,4393703,IRRI,,,,,,,,,
IR 103291-B-B-B-B-B-28,300233601,IRRI,,,,,,,,,
IR 105469:72-18-2-11,4394440,IRRI,,,,,,,,,
IR 99061-B-B-1,4215516,IRRI,,,,,,,,,
IR 105463:24-3-19-32,4394133,IRRI,,,,,,,,,
IR 100740-63-B-1,4390421,IRRI,,,,,,,,,
IR 105469:81-54-7-21,4394546,IRRI,,,,,,,,,
IR 103352-B-B-16,4392574,IRRI,,,,,,,,,
YR 29630-36-IR 1,4253888,IRRI,,,,,,,,,
IR 110621-C1-C2-B-B-B-32-1,4226675,IRRI,,,,,,,,,
IR 97367-194-12,4395166,IRRI,,,,,,,,,
IR 106457-B-B RGA-B RGA-159-1,300430890,IRRI,,,,,,,,,
IR 98464-B-B-B-339,4393739,IRRI,,,,,,,,,
IR 98464-B-B-B-51,4393451,IRRI,,,,,,,,,
IR 100008-74-B-1,4390229,IRRI,,,,,,,,,
IR12N239,3427096,IRRI,,,,,,,,,
IR 99081-B-B-B-78,4391335,IRRI,,,,,,,,,
IR 100004-18-B-1,4390112,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-292,300291727,IRRI,,,,,,,,,
IR 99081-B-B-B-73,4391330,IRRI,,,,,,,,,
IR 99074-B-B-B-15,4391152,IRRI,,,,,,,,,
IR 100004-39-B-2,4390120,IRRI,,,,,,,,,
IR15A3658,300173410,IRRI,,,,,,,,,
IR 99081-B-B-B-52,4391309,IRRI,,,,,,,,,
IR15A1405,4391779,IRRI,,,,,,,,,
IR 98413-B-B-25,4211806,IRRI,,,,,,,,,
IR 105462:4-2-11-22,4394358,IRRI,,,,,,,,,
IR 103352-B-B-306,4392864,IRRI,,,,,,,,,
IR 103352-B-B-290,4392848,IRRI,,,,,,,,,
IR12A163,3426582,IRRI,,,,,,,,,
YR 29630-41-IR 1,4253903,IRRI,,,,,,,,,
IR 103352-B-B-307,4392865,IRRI,,,,,,,,,
IR 99085-B-B-26,4215628,IRRI,,,,,,,,,
IR 99081-B-B-B-101,4391358,IRRI,,,,,,,,,
IR 105469:72-18-2-15,4394444,IRRI,,,,,,,,,
IR 95511-40-3-1-B,4228936,IRRI,,,,,,,,,
IR 99081-B-B-B-118,4391375,IRRI,,,,,,,,,
IR 98464-B-B-B-284,4393684,IRRI,,,,,,,,,
IR 99085-B-B-99,4215701,IRRI,,,,,,,,,
IR 99070-B-B-B-52,4390949,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-347,300291782,IRRI,,,,,,,,,
IR 98413-B-B-10-1,4389702,IRRI,,,,,,,,,
YR 29630-95-IR 1,4254065,IRRI,,,,,,,,,
IR 99119-B-B-8-1,4389873,IRRI,,,,,,,,,
IR 103352-B-B-153,4392711,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-232,300291667,IRRI,,,,,,,,,
IR13A152,3592823,IRRI,,,,,,,,,
IR 103352-B-B-147,4392705,IRRI,,,,,,,,,
IR15A3759,300174019,IRRI,,,,,,,,,
YR 29630-82-IR 1,4254026,IRRI,,,,,,,,,
IR 97367-31-18,4394822,IRRI,,,,,,,,,
IR 105495:6-11-19,4394167,IRRI,,,,,,,,,
IR 100004-72-B,4216266,IRRI,,,,,,,,,
IR08N210,2348520,IRRI,,,,,,,,,
IR 98464-B-B-B-326,4393726,IRRI,,,,,,,,,
IR 99085-B-B-61,4215663,IRRI,,,,,,,,,
IR 105469:72-18-2-39,4394468,IRRI,,,,,,,,,
IR 99085-B-B-57,4215659,IRRI,,,,,,,,,
IR 98464-B-B-B-170,4393570,IRRI,,,,,,,,,
IR 103352-B-B-222,4392780,IRRI,,,,,,,,,
IR 99086-B-B-77,4215779,IRRI,,,,,,,,,
IR 98464-B-B-B-99,4393499,IRRI,,,,,,,,,
IR 103352-B-B-136,4392694,IRRI,,,,,,,,,
IR 100723-13-B,4216557,IRRI,,,,,,,,,
IR 99081-B-B-B-19,4391276,IRRI,,,,,,,,,
IR 97367-9-11,4394687,IRRI,,,,,,,,,
YR 29426-18-IR 1,4253679,IRRI,,,,,,,,,
IR 103352-B-B-264,4392822,IRRI,,,,,,,,,
IR 103352-B-B-297,4392855,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-317,300291752,IRRI,,,,,,,,,
IR 110617-C1-B-B-B-4-1,4226518,IRRI,,,,,,,,,
IR 99082-B-B-8,4214993,IRRI,,,,,,,,,
IR 100004-52-B-1,4390131,IRRI,,,,,,,,,
IR 103352-B-B-105,4392663,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-177,300291612,IRRI,,,,,,,,,
IR 99084-B-B-77-2,4389859,IRRI,,,,,,,,,
YR 29630-88-IR 1,4254044,IRRI,,,,,,,,,
IR 99091-B-B-B-198,4393323,IRRI,,,,,,,,,
IR 98464-B-B-B-11,4393411,IRRI,,,,,,,,,
IR 103291-B-B-B-B-B-59,300233632,IRRI,,,,,,,,,
IR 99086-B-B-60-1,4390021,IRRI,,,,,,,,,
IR 103352-B-B-178,4392736,IRRI,,,,,,,,,
IR 102885-29-77-7-12-8,4394061,IRRI,,,,,,,,,
IR 103352-B-B-45,4392603,IRRI,,,,,,,,,
IR 97344-B RGA-B RGA-B RGA-41,300033408,IRRI,,,,,,,,,
IR 98464-B-B-B-229,4393629,IRRI,,,,,,,,,
IR 103728-B-B-B-PRN B-PRN B-PRN 111-PRN 1,4815563,IRRI,,,,,,,,,
IR 99119-B-B-47,4215386,IRRI,,,,,,,,,
IR 99089-B-B-B-217,4393083,IRRI,,,,,,,,,
IR 100072-83-B,4216477,IRRI,,,,,,,,,
IR 100749-16-B,4216930,IRRI,,,,,,,,,
IR 103352-B-B-35,4392593,IRRI,,,,,,,,,
IR 100008-50-B,4216344,IRRI,,,,,,,,,
IR 102885-29-77-7-12-17,4394070,IRRI,,,,,,,,,
IR 98464-B-B-B-151,4393551,IRRI,,,,,,,,,
IR 99081-B-B-B-2,4391259,IRRI,,,,,,,,,
IR 98464-B-B-B-273,4393673,IRRI,,,,,,,,,
IR 98464-B-B-B-207,4393607,IRRI,,,,,,,,,
IR 110621-C1-C2-B-B-B-12-2,4226631,IRRI,,,,,,,,,
IR 99081-B-B-B-43,4391300,IRRI,,,,,,,,,
YR 29630-89-IR 1,4254047,IRRI,,,,,,,,,
IR 98460-B-B-B-29,4390686,IRRI,,,,,,,,,
YR 29630-69-IR 1,4253987,IRRI,,,,,,,,,
YR 29630-75-IR 1,4254005,IRRI,,,,,,,,,
IR 98464-B-B-B-311,4393711,IRRI,,,,,,,,,
IR 103352-B-B-39,4392597,IRRI,,,,,,,,,
IR 103352-B-B-281,4392839,IRRI,,,,,,,,,
IR 103352-B-B-119,4392677,IRRI,,,,,,,,,
IR 99091-B-B-B-35,4393160,IRRI,,,,,,,,,
IR 100008-16-B,4216310,IRRI,,,,,,,,,
IR 99070-B-B-B-118,4391015,IRRI,,,,,,,,,
IR 103352-B-B-66,4392624,IRRI,,,,,,,,,
IR 103352-B-B-301,4392859,IRRI,,,,,,,,,
IR 100004-53-B,4216247,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-195,300291630,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-242,300291677,IRRI,,,,,,,,,
IR 102885-1664-1-28,4194346,IRRI,,,,,,,,,
YR 29637-108-IR 1,4254447,IRRI,,,,,,,,,
IR 102885-1620-2-4,4196466,IRRI,,,,,,,,,
IR 99081-B-B-B-119,4391376,IRRI,,,,,,,,,
IR15A2859,300080563,IRRI,,,,,,,,,
IR 103728-B-B-B-PRN B-PRN B-PRN 106,4788866,IRRI,,,,,,,,,
DAL KASHAI::IRGC 25849-1,4231303,IRRI,,,,,,,,,
IR 99084-B-B-77-3,4389860,IRRI,,,,,,,,,
IR12N129,3272775,IRRI,,,,,,,,,
IR 100074-20-B,4216514,IRRI,,,,,,,,,
YR 29630-80-IR 1,4254020,IRRI,,,,,,,,,
IR 98413-B-B-11,4211792,IRRI,,,,,,,,,
IR 100749-16-B-1,4390465,IRRI,,,,,,,,,
IR 99081-B-B-B-68,4391325,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-288,300291723,IRRI,,,,,,,,,
IR 102885-1-75-1-1-23,4202458,IRRI,,,,,,,,,
IR 98460-B-B-B-53,4390710,IRRI,,,,,,,,,
IR 99086-B-B-38,4215740,IRRI,,,,,,,,,
IR 98464-B-B-B-7,4393407,IRRI,,,,,,,,,
IR 99086-B-B-67,4215769,IRRI,,,,,,,,,
IR 99119-B-B-8-2,4389874,IRRI,,,,,,,,,
IR 103352-B-B-81,4392639,IRRI,,,,,,,,,
IR13A422,3769419,IRRI,,,,,,,,,
IR 99081-B-B-B-50,4391307,IRRI,,,,,,,,,
IR 103352-B-B-204,4392762,IRRI,,,,,,,,,
IR 99091-B-B-B-181,4393306,IRRI,,,,,,,,,
IR 105463:24-3-19-8,4394109,IRRI,,,,,,,,,
IR 104006:4-5-B RGA-B RGA-B RGA-30,300034100,IRRI,,,,,,,,,
IR 93339:49-B-10-14-B-B-B-25,4229327,IRRI,,,,,,,,,
IR 98464-B-B-B-203,4393603,IRRI,,,,,,,,,
IR 99089-B-B-B-203,4393069,IRRI,,,,,,,,,
IR 99074-B-B-B-61,4391198,IRRI,,,,,,,,,
IR 95029:6-B-10-3-17-GBS,4039829,IRRI,,,,,,,,,
IR 97367-9-17,4394693,IRRI,,,,,,,,,
IR 103352-B-B-187,4392745,IRRI,,,,,,,,,
IR 105469:81-54-7-28,4394553,IRRI,,,,,,,,,
IR 99059-B-B-1,4215496,IRRI,,,,,,,,,
IR 98464-B-B-B-220,4393620,IRRI,,,,,,,,,
IR 103352-B-B-248,4392806,IRRI,,,,,,,,,
IR 98464-B-B-B-219,4393619,IRRI,,,,,,,,,
IR 98464-B-B-B-265,4393665,IRRI,,,,,,,,,
IR 98464-B-B-B-193,4393593,IRRI,,,,,,,,,
IR 103352-B-B-74,4392632,IRRI,,,,,,,,,
IR 99084-B-B-73,4215131,IRRI,,,,,,,,,
IR 98464-B-B-B-317,4393717,IRRI,,,,,,,,,
IR 98464-B-B-B-331,4393731,IRRI,,,,,,,,,
IR 103352-B-B-219,4392777,IRRI,,,,,,,,,
IR 99081-B-B-B-17,4391274,IRRI,,,,,,,,,
IR 99091-B-B-B-214,4393339,IRRI,,,,,,,,,
IR 106449-B-B RGA-B RGA-B RGA-253-1,300430816,IRRI,,,,,,,,,
IR 103352-B-B-256,4392814,IRRI,,,,,,,,,
IR 98464-B-B-B-12,4393412,IRRI,,,,,,,,,
IR 99066-B-B-4-3,4389966,IRRI,,,,,,,,,
IR 98464-B-B-B-68,4393468,IRRI,,,,,,,,,
IR 103352-B-B-87,4392645,IRRI,,,,,,,,,
IR 100004-63-B,4216257,IRRI,,,,,,,,,
IR 99119-B-B-8,4215177,IRRI,,,,,,,,,
IR 98464-B-B-B-159,4393559,IRRI,,,,,,,,,
IR 110636-B-B-2-1,4226423,IRRI,,,,,,,,,
IR13A540,4215142,IRRI,,,,,,,,,
IR 103352-B-B-212,4392770,IRRI,,,,,,,,,
IR 97367-57-2,4394929,IRRI,,,,,,,,,
IR 100008-2-B,4216296,IRRI,,,,,,,,,
IR 103352-B-B-249,4392807,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-45-1,300430654,IRRI,,,,,,,,,
IR 103298-B-B RGA-B RGA-428-1,300279724,IRRI,,,,,,,,,
IR 98463-B-B-3-3,4389750,IRRI,,,,,,,,,
IR 99081-B-B-B-114,4391371,IRRI,,,,,,,,,
YR 29630-21-IR 1,4253805,IRRI,,,,,,,,,
IR 98464-B-B-B-223,4393623,IRRI,,,,,,,,,
IR 110608-B-B-B-1-1,4226311,IRRI,,,,,,,,,
IR 103733-B-B-B-B-44,300233141,IRRI,,,,,,,,,
IR 103297-B-B-B-B-B-43,300233525,IRRI,,,,,,,,,
IR 105463:24-3-19-30,4394131,IRRI,,,,,,,,,
IR 103352-B-B-253,4392811,IRRI,,,,,,,,,
IR 99070-B-B-B-39,4390936,IRRI,,,,,,,,,
IR 103352-B-B-257,4392815,IRRI,,,,,,,,,
IR 105469:81-54-7-22,4394547,IRRI,,,,,,,,,
IR 105463:24-3-19-27,4394128,IRRI,,,,,,,,,
IR 99068-B-B-B-33,4390810,IRRI,,,,,,,,,
IR 99081-B-B-B-6,4391263,IRRI,,,,,,,,,
IR 98413-B-B-22-3,4389711,IRRI,,,,,,,,,
IR 103352-B-B-168,4392726,IRRI,,,,,,,,,
IR 98429-B-B-B-B-23,300035871,IRRI,,,,,,,,,
IR13A251,3768911,IRRI,,,,,,,,,
YR 29630-53-IR 1,4253939,IRRI,,,,,,,,,
IR 98464-B-B-B-163,4393563,IRRI,,,,,,,,,
DULAR::IRGC 636-1,4231325,IRRI,,,,,,,,,
IR 103352-B-B-55,4392613,IRRI,,,,,,,,,
IR 105462:4-2-11-16,4394352,IRRI,,,,,,,,,
IR 99085-B-B-27,4215629,IRRI,,,,,,,,,
YR 29630-46-IR 1,4253918,IRRI,,,,,,,,,
IR 99081-B-B-B-56,4391313,IRRI,,,,,,,,,
IR 98464-B-B-B-157,4393557,IRRI,,,,,,,,,
IR 97367-31-14,4394818,IRRI,,,,,,,,,
IR 99081-B-B-B-38,4391295,IRRI,,,,,,,,,
IR 102885-29-77-7-12-31,4394084,IRRI,,,,,,,,,
IR 99074-B-B-B-108,4391245,IRRI,,,,,,,,,
IR13A203,3769660,IRRI,,,,,,,,,
IR 98464-B-B-B-340,4393740,IRRI,,,,,,,,,
YR 29630-1-IR 1,4253745,IRRI,,,,,,,,,
IR 105462:4-2-11-13,4394349,IRRI,,,,,,,,,
IR 99081-B-B-B-49,4391306,IRRI,,,,,,,,,
YR 29630-10-IR 1,4253772,IRRI,,,,,,,,,
GSR IR1-DQ125-L2-D2,4535099,IRRI,,,,,,,,,
IR 99089-B-B-B-73,4392939,IRRI,,,,,,,,,
IR 103352-B-B-131,4392689,IRRI,,,,,,,,,
IR 99074-B-B-B-85,4391222,IRRI,,,,,,,,,
IR 103352-B-B-194,4392752,IRRI,,,,,,,,,
IR 98464-B-B-B-24,4393424,IRRI,,,,,,,,,
YR 29630-42-IR 1,4253906,IRRI,,,,,,,,,
IR15A3298,300170724,IRRI,,,,,,,,,
IR 103352-B-B-266,4392824,IRRI,,,,,,,,,
IR 103352-B-B-214,4392772,IRRI,,,,,,,,,
IR05N304,1401842,IRRI,,,,,,,,,
IR 99070-B-B-B-97,4390994,IRRI,,,,,,,,,
IR 103352-B-B-229,4392787,IRRI,,,,,,,,,
IR 103352-B-B-270,4392828,IRRI,,,,,,,,,
IR 99119-B-B-37,4215376,IRRI,,,,,,,,,
IR 100740-66-B-1,4390423,IRRI,,,,,,,,,
IR 99070-B-B-B-36,4390933,IRRI,,,,,,,,,
YR 29630-67-IR 1,4253981,IRRI,,,,,,,,,
IR 99089-B-B-B-18,4392884,IRRI,,,,,,,,,
IR 100723-29-B,4216743,IRRI,,,,,,,,,
IR 99070-B-B-B-24,4390921,IRRI,,,,,,,,,
IR 97367-80-5,4395225,IRRI,,,,,,,,,
IR 98413-B-B-14,4211795,IRRI,,,,,,,,,
IR 97367-16-12,4395069,IRRI,,,,,,,,,
IR 103352-B-B-199,4392757,IRRI,,,,,,,,,
IR 98464-B-B-B-19,4393419,IRRI,,,,,,,,,
IR 105469:72-18-2-28,4394457,IRRI,,,,,,,,,
IR 103352-B-B-192,4392750,IRRI,,,,,,,,,
YR 29630-49-IR 1,4253927,IRRI,,,,,,,,,
IR 103352-B-B-252,4392810,IRRI,,,,,,,,,
IR15A1425,4393506,IRRI,,,,,,,,,
IR 99091-B-B-B-261,4393386,IRRI,,,,,,,,,
IR 98413-B-B-2,4211783,IRRI,,,,,,,,,
IR 98393-B-B-2,4212030,IRRI,,,,,,,,,
IR 98464-B-B-B-258,4393658,IRRI,,,,,,,,,
IR 103352-B-B-154,4392712,IRRI,,,,,,,,,
IR 97367-38-6,4394849,IRRI,,,,,,,,,
IR 100723-5-B,4216549,IRRI,,,,,,,,,
IR 99086-B-B-99,4215801,IRRI,,,,,,,,,
PIR-26>C0-1848-1-1-1-1,4537095,IRRI,,,,,,,,,
IR 98377-B-B-B-B-26,300034412,IRRI,,,,,,,,,
IR 99091-B-B-B-115,4393240,IRRI,,,,,,,,,
IR 105469:72-18-2-48,4394477,IRRI,,,,,,,,,
IR 100072-46-B,4216440,IRRI,,,,,,,,,
IR 103352-B-B-9,4392567,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-373-1,300430721,IRRI,,,,,,,,,
IR 99085-B-B-26-2,4389996,IRRI,,,,,,,,,
YR 29630-28-IR 1,4253826,IRRI,,,,,,,,,
IR 97367-65-14,4394969,IRRI,,,,,,,,,
IR 98460-B-B-B-70,4390727,IRRI,,,,,,,,,
YR 29630-24-IR 1,4253814,IRRI,,,,,,,,,
IR 100072-29-B,4216423,IRRI,,,,,,,,,
IR 98417-B-B-16,4211890,IRRI,,,,,,,,,
IR 100072-43-B,4216437,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-342-1,300430707,IRRI,,,,,,,,,
IR 99091-B-B-B-9,4393134,IRRI,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-110,300291545,IRRI,,,,,,,,,
IR 98464-B-B-B-81,4393481,IRRI,,,,,,,,,
IR 99091-B-B-B-209,4393334,IRRI,,,,,,,,,
IR 99086-B-B-78,4215780,IRRI,,,,,,,,,
IR 103352-B-B-220,4392778,IRRI,,,,,,,,,
IR 98464-B-B-B-241,4393641,IRRI,,,,,,,,,
IR 98417-B-B-11,4211885,IRRI,,,,,,,,,
IR 97367-57-16,4394938,IRRI,,,,,,,,,
IR 99081-B-B-B-11,4391268,IRRI,,,,,,,,,
IR 99070-B-B-B-25,4390922,IRRI,,,,,,,,,
IR 99091-B-B-B-191,4393316,IRRI,,,,,,,,,
IR 103352-B-B-202,4392760,IRRI,,,,,,,,,
GSR IR 1-12-Y4-D1-Y1,4535097,IRRI,,,,,,,,,
IR 103292-B-B-B-B-B-22,300233676,IRRI,,,,,,,,,
IR 99064-B-B-22-1,4389801,IRRI,,,,,,,,,
IR 99081-B-B-B-76,4391333,IRRI,,,,,,,,,
IR 105462:4-2-11-26,4394362,IRRI,,,,,,,,,
IR 98413-B-B-22-2,4389710,IRRI,,,,,,,,,
IR 98464-B-B-B-297,4393697,IRRI,,,,,,,,,
IR 99049-B-B-3,4215442,IRRI,,,,,,,,,
IR 102884-191-1-9,4197158,IRRI,,,,,,,,,
IR 99081-B-B-B-117,4391374,IRRI,,,,,,,,,
IR 99089-B-B-B-200,4393066,IRRI,,,,,,,,,
IR 99091-B-B-B-52,4393177,IRRI,,,,,,,,,
IR13A370,3769242,IRRI,,,,,,,,,
IR 98464-B-B-B-230,4393630,IRRI,,,,,,,,,
IR 103352-B-B-227,4392785,IRRI,,,,,,,,,
YR 29630-29-IR 1,4253829,IRRI,,,,,,,,,
GSR IR1-DQ60-D2-D1,4535139,IRRI,,,,,,,,,
IR 105469:72-18-2-3,4394432,IRRI,,,,,,,,,
IR 102885-1-75-4-17,4196433,IRRI,,,,,,,,,
IR 103352-B-B-93,4392651,IRRI,,,,,,,,,
IR 98464-B-B-B-46,4393446,IRRI,,,,,,,,,
IR 100072-26-B,4216420,IRRI,,,,,,,,,
IR 102885-29-77-7-12-12,4394065,IRRI,,,,,,,,,
IR 100004-86-B-1,4390176,IRRI,,,,,,,,,
IR 102885-29-77-7-12-39,4394092,IRRI,,,,,,,,,
IR 99081-B-B-B-100,4391357,IRRI,,,,,,,,,
IR13A461,3769530,IRRI,,,,,,,,,
YR 29630-50-IR 1,4253930,IRRI,,,,,,,,,
IR 103806:145-1-3,300051698,IRRI,,,,,,,,,
IR 103352-B-B-182,4392740,IRRI,,,,,,,,,
IR 99081-B-B-B-58,4391315,IRRI,,,,,,,,,
IR 105469:72-18-2-17,4394446,IRRI,,,,,,,,,
IR 99081-B-B-B-14,4391271,IRRI,,,,,,,,,
IR 105469:72-18-2-13,4394442,IRRI,,,,,,,,,
IR 99119-B-B-80-1,4389903,IRRI,,,,,,,,,
IR 103352-B-B-115,4392673,IRRI,,,,,,,,,
IR 103352-B-B-104,4392662,IRRI,,,,,,,,,
IR 98460-B-B-B-47,4390704,IRRI,,,,,,,,,
IR 99049-B-B-7-1,4389912,IRRI,,,,,,,,,
